#Frame            rog     rog[Max]
   29244      23.9270      50.0728
   29245      23.8962      50.6812
   29246      23.8482      50.8678
   29247      23.9381      51.8344
   29248      24.0904      51.9865
   29249      23.9440      50.6725
   29250      23.8080      51.0265
   29251      23.9073      50.3722
   29252      23.8374      50.5277
   29253      23.7341      51.3577
   29254      23.8293      50.1775
   29255      23.7532      50.0360
   29256      23.8194      49.8107
   29257      23.9047      50.8754
   29258      23.8100      50.8467
   29259      23.8274      50.1634
   29260      23.8436      49.1714
   29261      23.8119      48.9557
   29262      23.6956      48.2863
   29263      23.8653      50.1008
   29264      23.9120      50.5130
   29265      23.8972      50.4126
   29266      23.8618      49.2376
   29267      23.9351      49.5020
   29268      23.8922      49.3792
   29269      23.9632      50.4205
   29270      23.8649      50.9920
   29271      23.9439      51.1634
   29272      23.9282      51.4148
   29273      23.9239      51.7363
   29274      23.8227      50.0109
   29275      23.8686      49.9819
   29276      23.9271      50.3613
   29277      23.9310      49.6851
   29278      23.8585      50.8196
   29279      23.8896      49.8520
   29280      23.8915      49.9794
   29281      23.8519      50.8415
   29282      23.8949      50.4555
   29283      23.8375      50.2042
   29284      23.7859      50.3068
   29285      23.8278      49.9641
   29286      23.8676      50.2989
   29287      23.6625      49.2037
   29288      23.7321      49.0769
   29289      23.6978      49.9883
   29290      23.6624      48.8206
   29291      23.7750      48.9262
   29292      23.7119      48.9008
   29293      23.7519      49.2876
   29294      23.7591      49.2092
   29295      23.7380      48.9288
   29296      23.7706      50.5598
   29297      23.7155      49.8666
   29298      23.6753      48.9051
   29299      23.6807      48.7478
   29300      23.5158      47.4072
   29301      23.6837      49.1092
   29302      23.7575      49.7857
   29303      23.7609      49.2460
   29304      23.8364      49.2398
   29305      23.6984      49.3776
   29306      23.8253      50.8065
   29307      23.8272      49.3121
   29308      23.7379      49.9288
   29309      23.7230      49.8581
   29310      23.8488      50.3957
   29311      23.8809      50.6720
   29312      23.8766      51.8471
   29313      23.9264      52.7061
   29314      23.7365      51.5756
   29315      23.7732      51.5289
   29316      23.7900      51.3370
   29317      23.7947      51.5572
   29318      23.6902      51.2298
   29319      23.7871      52.0646
   29320      23.7177      51.2895
   29321      23.7377      51.3493
   29322      23.8252      49.7107
   29323      23.8063      50.3464
   29324      23.7831      50.7247
   29325      23.8304      51.3168
   29326      23.7264      49.6880
   29327      23.7891      50.0494
   29328      23.7656      49.4185
   29329      23.7625      50.1481
   29330      23.8032      49.5804
   29331      23.6715      49.2346
   29332      23.6242      48.5385
   29333      23.6616      48.3024
   29334      23.7370      48.3798
   29335      23.6074      48.6751
   29336      23.6062      48.9328
   29337      23.6743      49.6995
   29338      23.6937      50.2402
   29339      23.6902      49.3822
   29340      23.7240      49.6350
   29341      23.8299      50.4368
   29342      23.7699      50.0137
   29343      23.8135      48.4148
   29344      23.8621      49.6789
   29345      23.8406      50.1943
   29346      23.7089      50.5798
   29347      23.7871      50.3301
   29348      23.8451      51.1398
   29349      23.7652      49.2621
   29350      23.7669      50.6293
   29351      23.8311      51.0395
   29352      23.7504      50.9987
   29353      23.8064      50.9987
   29354      23.6941      51.2533
   29355      23.8261      52.4139
   29356      23.7835      51.7652
   29357      23.7476      51.2807
   29358      23.8018      51.4618
   29359      23.7504      51.4930
   29360      23.7795      51.2191
   29361      23.7749      51.2695
   29362      23.7622      51.5093
   29363      23.8200      50.5263
   29364      23.8647      51.2085
   29365      23.7498      48.8171
   29366      23.7470      49.0835
   29367      23.7763      49.8090
   29368      23.6765      49.7220
   29369      23.7012      49.5098
   29370      23.7097      48.6646
   29371      23.7477      49.1146
   29372      23.8000      49.7856
   29373      23.8052      49.8030
   29374      23.7073      49.2913
   29375      23.7712      49.1192
   29376      23.9054      49.9628
   29377      23.8059      49.8895
   29378      23.8627      49.7904
   29379      23.8336      50.0546
   29380      23.8302      49.7109
   29381      23.8985      49.9887
   29382      23.8815      51.1694
   29383      23.8617      51.0064
   29384      23.8342      49.7598
   29385      23.7863      49.5275
   29386      23.7949      50.1127
   29387      23.6639      50.0078
   29388      23.7709      49.7441
   29389      23.7055      49.9338
   29390      23.6965      49.1618
   29391      23.6230      48.4223
   29392      23.6912      48.7724
   29393      23.5991      48.4757
   29394      23.5637      48.1359
   29395      23.7746      48.4663
   29396      23.7042      48.8233
   29397      23.6702      48.0120
   29398      23.7536      49.2779
   29399      23.6991      49.3602
   29400      23.7472      50.1230
   29401      23.7735      48.5587
   29402      23.6280      48.5401
   29403      23.7364      48.7538
   29404      23.6486      49.1423
   29405      23.7231      50.2158
   29406      23.6696      49.0145
   29407      23.6648      48.4554
   29408      23.5990      48.1054
   29409      23.6593      49.0961
   29410      23.7277      48.7778
   29411      23.7078      48.9179
   29412      23.6234      49.2575
   29413      23.6423      49.6050
   29414      23.6489      49.7694
   29415      23.6473      48.6415
   29416      23.5661      48.8363
   29417      23.6841      49.2258
   29418      23.7536      49.8768
   29419      23.7204      49.2154
   29420      23.7070      48.2033
   29421      23.7257      49.7830
   29422      23.5685      48.4143
   29423      23.6714      48.6973
   29424      23.7076      48.8444
   29425      23.7554      49.3891
   29426      23.7102      50.6944
   29427      23.5964      49.4047
   29428      23.6577      48.6025
   29429      23.8202      49.4133
   29430      23.7279      50.0515
   29431      23.9491      51.0132
   29432      23.8372      49.9403
   29433      23.8934      51.6570
   29434      23.7748      48.8685
   29435      23.7663      49.9057
   29436      23.6662      48.4073
   29437      23.7364      48.8611
   29438      23.6893      48.7729
   29439      23.6403      49.6831
   29440      23.6053      47.6116
   29441      23.6788      48.2641
   29442      23.6974      47.2486
   29443      23.7341      48.0153
   29444      23.7337      48.0869
   29445      23.6720      48.4205
   29446      23.5819      48.8090
   29447      23.7076      49.0161
   29448      23.6381      48.9668
   29449      23.6081      49.6617
   29450      23.6565      48.8654
   29451      23.6845      48.7892
   29452      23.7688      49.5612
   29453      23.7892      49.0750
   29454      23.6457      48.7803
   29455      23.7905      49.5874
   29456      23.7649      49.9735
   29457      23.7208      49.0124
   29458      23.8179      49.7501
   29459      23.7980      49.9741
   29460      23.7326      49.5710
   29461      23.6858      48.6070
   29462      23.7330      47.5855
   29463      23.8371      49.4751
   29464      23.7164      48.6893
   29465      23.7598      49.5432
   29466      23.7595      48.7377
   29467      23.8265      48.2993
   29468      23.8297      49.6897
   29469      23.7166      49.5895
   29470      23.7917      49.4421
   29471      23.8154      48.1690
   29472      23.8826      48.7803
   29473      23.8652      49.6176
   29474      23.9204      51.0202
   29475      23.9423      50.7304
   29476      23.9110      51.4895
   29477      23.8984      49.8566
   29478      23.9090      50.9300
   29479      23.8827      51.8775
   29480      23.8772      50.6306
   29481      23.8880      51.0025
   29482      23.8431      50.1501
   29483      23.7897      49.0498
   29484      23.7648      48.9551
   29485      23.7440      49.0500
   29486      23.8431      48.6547
   29487      23.8143      48.8163
   29488      23.7768      48.4183
   29489      23.7908      49.4470
   29490      23.6934      49.3295
   29491      23.7204      48.8258
   29492      23.7154      48.0907
   29493      23.7409      47.4423
   29494      23.7672      48.2017
   29495      23.8279      48.7378
   29496      23.7862      48.7279
   29497      23.7466      49.2198
   29498      23.7835      48.9698
   29499      23.7491      49.2345
   29500      23.7417      48.2374
   29501      23.7323      48.3408
   29502      23.8122      49.6633
   29503      23.8050      48.5006
   29504      23.8448      48.2422
   29505      23.8663      48.7236
   29506      23.8400      49.1331
   29507      23.8820      49.0432
   29508      23.7831      49.3484
   29509      23.7996      48.4826
   29510      23.7672      48.6475
   29511      23.7627      49.2069
   29512      23.7819      48.1802
   29513      23.7842      48.1794
   29514      23.7369      48.0238
   29515      23.8040      47.8295
   29516      23.7578      48.0653
   29517      23.7192      47.5887
   29518      23.7761      47.7069
   29519      23.7637      47.4098
   29520      23.6527      48.1868
   29521      23.7241      48.3513
   29522      23.7909      48.5130
   29523      23.8549      48.3191
   29524      23.8997      49.1453
   29525      23.8886      48.8941
   29526      23.7635      48.3979
   29527      23.9585      49.1346
   29528      23.8459      48.7147
   29529      23.8805      49.1059
   29530      23.9479      49.0855
   29531      23.8153      48.7058
   29532      23.8325      48.7787
   29533      23.7000      48.9133
   29534      23.7225      47.8600
   29535      23.8800      48.9585
   29536      23.8862      49.5487
   29537      23.9361      49.1052
   29538      23.8540      49.6451
   29539      23.9024      49.9922
   29540      23.9064      49.1992
   29541      23.8280      49.4168
   29542      23.7415      48.6445
   29543      23.8084      48.8634
   29544      23.9483      49.2305
   29545      23.9162      49.6795
   29546      23.7949      49.6649
   29547      23.8800      49.4492
   29548      23.8548      49.0404
   29549      23.7368      47.8830
   29550      23.7816      47.6391
   29551      23.7969      48.5266
   29552      23.8093      49.2436
   29553      23.7231      49.1166
   29554      23.6870      47.9851
   29555      23.6820      47.9809
   29556      23.6322      47.7212
   29557      23.6502      46.8872
   29558      23.6735      47.4490
   29559      23.7545      48.3688
   29560      23.8482      47.8512
   29561      23.7493      48.0672
   29562      23.8129      48.5428
   29563      23.6878      48.3122
   29564      23.6752      48.0855
   29565      23.7101      48.3476
   29566      23.6969      48.8224
   29567      23.7228      48.6943
   29568      23.7433      49.0310
   29569      23.7179      49.1561
   29570      23.6845      48.5225
   29571      23.6771      48.3428
   29572      23.7866      49.0918
   29573      23.6681      48.7508
   29574      23.7469      47.7912
   29575      23.7933      48.6235
   29576      23.6850      48.2048
   29577      23.7319      47.9698
   29578      23.7373      47.2646
   29579      23.7806      48.6910
   29580      23.6862      47.7679
   29581      23.6783      48.3595
   29582      23.7313      48.4691
   29583      23.7606      48.2727
   29584      23.7077      48.7759
   29585      23.6779      49.1637
   29586      23.6824      48.8430
   29587      23.7265      49.0734
   29588      23.7715      48.6407
   29589      23.8043      48.3251
   29590      23.7850      49.6912
   29591      23.8821      48.9494
   29592      23.7890      49.3479
   29593      23.6695      49.4838
   29594      23.7182      49.0683
   29595      23.7639      50.0966
   29596      23.7887      48.3376
   29597      23.7798      49.7655
   29598      23.7178      48.0771
   29599      23.7523      47.6853
   29600      23.8777      49.1551
   29601      23.8157      50.0123
   29602      23.7810      48.4946
   29603      23.7572      48.4911
   29604      23.7157      47.7586
   29605      23.7532      49.1098
   29606      23.7686      34.7177
   29607      23.6785      33.4500
   29608      23.5329      33.5234
   29609      23.6947      33.9402
   29610      23.6690      48.8497
   29611      23.7868      48.2453
   29612      23.7683      49.3231
   29613      23.7946      48.8272
   29614      23.8573      49.4673
   29615      23.8996      50.1477
   29616      23.9476      50.1368
   29617      23.9079      49.1513
   29618      23.8548      49.2861
   29619      23.8464      48.7658
   29620      23.8558      49.9724
   29621      23.9905      49.7290
   29622      23.8399      49.6352
   29623      23.8849      48.8253
   29624      23.8320      50.2242
   29625      23.9926      51.1960
   29626      24.0304      49.7519
   29627      23.9503      35.2733
   29628      23.9821      49.4612
   29629      23.8117      48.2513
   29630      23.9208      48.6222
   29631      24.0376      48.5832
   29632      24.0738      35.9799
   29633      23.9369      36.8129
   29634      23.8580      36.7306
   29635      23.8967      35.7975
   29636      23.8634      36.6379
   29637      23.8840      35.6180
   29638      23.7878      36.0759
   29639      23.8903      36.4878
   29640      23.7849      36.2848
   29641      23.7360      35.1757
   29642      23.8113      37.0680
   29643      23.7723      37.4719
   29644      23.8433      35.4455
   29645      23.8782      36.1571
   29646      23.8697      37.8499
   29647      23.8242      37.0893
   29648      23.7973      36.3661
   29649      23.8428      36.2601
   29650      23.8245      39.4242
   29651      23.8459      40.0587
   29652      23.7247      37.7855
   29653      23.7858      38.6310
   29654      23.7703      38.0906
   29655      23.8377      37.6778
   29656      23.7972      36.2375
   29657      23.6906      49.7005
   29658      23.7251      49.2464
   29659      23.7048      49.2799
   29660      23.7202      49.3637
   29661      23.6976      48.3737
   29662      23.6868      48.5114
   29663      23.7328      50.0487
   29664      23.7681      49.3518
   29665      23.6522      49.7075
   29666      23.8372      49.9577
   29667      23.8466      49.4997
   29668      23.8689      49.5785
   29669      23.8527      49.1472
   29670      23.7362      35.1752
   29671      23.8946      49.2313
   29672      23.8829      49.5179
   29673      23.7955      49.3564
   29674      23.8247      50.0231
   29675      23.9755      50.5700
   29676      23.8871      51.0320
   29677      23.7131      48.0007
   29678      23.6985      47.5251
   29679      23.6748      46.8797
   29680      23.7292      48.8758
   29681      23.6240      48.2163
   29682      23.6490      48.6014
   29683      23.7065      49.2529
   29684      23.6317      48.2411
   29685      23.6842      47.6980
   29686      23.7498      48.8318
   29687      23.7078      48.4091
   29688      23.6916      47.7347
   29689      23.7322      48.5577
   29690      23.7800      48.2399
   29691      23.7668      48.7566
   29692      23.7372      49.3065
   29693      23.8159      49.3588
   29694      23.8137      49.0766
   29695      23.7208      48.8934
   29696      23.6836      49.0711
   29697      23.5562      46.9474
   29698      23.7507      48.9401
   29699      23.6580      47.8694
   29700      23.7244      48.2954
   29701      23.7596      47.9927
   29702      23.7434      48.3374
   29703      23.6914      49.2251
   29704      23.8267      48.7520
   29705      23.7361      48.8921
   29706      23.8062      48.8539
   29707      23.7669      47.9873
   29708      23.7045      48.6584
   29709      23.7730      48.4832
   29710      23.6957      48.6658
   29711      23.8142      49.4820
   29712      23.7073      48.0326
   29713      23.6769      47.3238
   29714      23.7558      48.0055
   29715      23.7681      47.2841
   29716      23.8229      47.6197
   29717      23.7545      47.4486
   29718      23.7775      47.1139
   29719      23.8192      48.2913
   29720      23.8246      47.8555
   29721      23.7613      47.9868
   29722      23.8566      48.4265
   29723      23.8601      49.4078
   29724      23.7493      48.5461
   29725      23.6672      48.3411
   29726      23.6868      49.7756
   29727      23.7238      49.1298
   29728      23.6994      48.3153
   29729      23.6436      47.7087
   29730      23.6330      47.6916
   29731      23.6022      48.5333
   29732      23.7583      48.2026
   29733      23.6986      48.0296
   29734      23.6761      50.7271
   29735      23.7361      49.2311
   29736      23.6349      49.0074
   29737      23.6783      49.9819
   29738      23.6206      49.8764
   29739      23.6663      49.4975
   29740      23.6286      49.4715
   29741      23.6403      49.0497
   29742      23.6858      49.2580
   29743      23.6067      49.8411
   29744      23.6707      49.2489
   29745      23.7162      49.1075
   29746      23.7873      49.9659
   29747      23.6321      49.0724
   29748      23.6634      47.2774
   29749      23.6818      48.7324
   29750      23.7553      47.6489
   29751      23.7773      48.5073
   29752      23.7725      49.1312
   29753      23.7656      49.1726
   29754      23.7404      48.8694
   29755      23.8284      48.3877
   29756      23.8806      49.1129
   29757      23.9335      49.8500
   29758      23.9053      49.2276
   29759      23.8836      48.9081
   29760      23.7868      48.9947
   29761      23.8351      48.7944
   29762      23.8803      50.3201
   29763      23.8411      50.6483
   29764      23.7555      48.7932
   29765      23.8143      50.1012
   29766      23.7722      48.1730
   29767      23.7841      48.7031
   29768      23.6887      48.4790
   29769      23.6362      49.2000
   29770      23.7138      48.0797
   29771      23.6832      47.5914
   29772      23.7616      48.2599
   29773      23.7252      48.1802
   29774      23.6817      48.5994
   29775      23.6603      48.0809
   29776      23.8411      50.1318
   29777      23.7185      49.2903
   29778      23.6753      49.4021
   29779      23.6429      48.8439
   29780      23.6173      48.0489
   29781      23.6923      47.9540
   29782      23.6235      48.5363
   29783      23.6658      48.2297
   29784      23.6382      49.8522
   29785      23.7998      50.6446
   29786      23.8602      48.7171
   29787      23.8568      50.0676
   29788      23.8073      49.4127
   29789      23.8815      49.6783
   29790      23.8312      48.3865
   29791      23.9200      49.6260
   29792      23.8927      47.9847
   29793      23.8358      50.0388
   29794      23.7582      48.5351
   29795      23.6966      48.1255
   29796      23.7652      49.2329
   29797      23.6126      48.1990
   29798      23.7623      48.4352
   29799      23.7442      48.5788
   29800      23.6688      47.7838
   29801      23.6985      34.8332
   29802      23.7502      48.5823
   29803      23.6168      47.9894
   29804      23.7301      48.4290
   29805      23.8070      49.6970
   29806      23.8382      48.5362
   29807      23.7473      49.5158
   29808      23.8252      49.6556
   29809      23.8278      49.0378
   29810      23.7012      48.5436
   29811      23.7355      49.1900
   29812      23.6944      48.9271
   29813      23.5546      47.1498
   29814      23.6585      47.6010
   29815      23.5960      33.7010
   29816      23.5966      33.7472
   29817      23.5933      34.1698
   29818      23.4813      47.6841
   29819      23.5583      33.6261
   29820      23.5391      48.6344
   29821      23.6520      48.5851
   29822      23.6029      46.7368
   29823      23.5594      48.0321
   29824      23.5660      47.7379
   29825      23.6406      49.6292
   29826      23.7359      49.2432
   29827      23.6986      48.7789
   29828      23.6590      48.6001
   29829      23.6268      49.1366
   29830      23.6471      48.2264
   29831      23.7744      48.7845
   29832      23.6910      47.9791
   29833      23.7458      49.2728
   29834      23.7292      49.1284
   29835      23.7425      49.1657
   29836      23.7529      49.8930
   29837      23.8070      50.0511
   29838      23.8663      49.4015
   29839      23.8787      50.6431
   29840      23.8640      51.1207
   29841      23.8216      50.7881
   29842      23.8361      49.2853
   29843      23.9664      51.5361
   29844      23.9137      50.7059
   29845      23.8243      49.8874
   29846      23.7878      48.7154
   29847      23.7936      49.4538
   29848      23.8252      49.6694
   29849      23.7990      50.0714
   29850      23.8688      50.0711
   29851      23.8952      50.6057
   29852      23.9291      51.1957
   29853      23.8413      48.8408
   29854      23.8786      49.5071
   29855      23.9339      51.0715
   29856      23.8712      51.6281
   29857      23.9247      50.7681
   29858      23.9106      50.8024
   29859      23.8610      48.5862
   29860      23.8365      49.5474
   29861      23.8957      50.3340
   29862      23.7950      49.5954
   29863      23.7669      49.8139
   29864      23.6591      48.9587
   29865      23.8932      49.8609
   29866      23.9385      50.6383
   29867      23.7904      50.7032
   29868      23.8360      49.4893
   29869      23.7928      47.8883
   29870      23.8494      49.9980
   29871      23.8742      49.6101
   29872      23.9416      48.9139
   29873      23.7119      48.2873
   29874      23.7735      49.2699
   29875      23.7385      50.0317
   29876      23.6934      49.2495
   29877      23.7396      48.0178
   29878      23.7790      46.9569
   29879      23.7249      49.0890
   29880      23.8128      48.0847
   29881      23.6972      49.2177
   29882      23.7412      48.7347
   29883      23.7534      48.3717
   29884      23.7377      49.7377
   29885      23.6962      48.0083
   29886      23.7738      49.8744
   29887      23.8043      47.6438
   29888      23.7536      47.5630
   29889      23.7805      48.6931
   29890      23.8149      49.5153
   29891      23.7477      48.1419
   29892      23.6933      47.6797
   29893      23.8077      49.9839
   29894      23.7154      47.5046
   29895      23.6875      47.7711
   29896      23.7279      46.9210
   29897      23.7211      46.3696
   29898      23.6998      46.9733
   29899      23.7525      48.3617
   29900      23.6995      48.7676
   29901      23.7636      48.5509
   29902      23.6516      49.0205
   29903      23.6657      48.6423
   29904      23.7404      49.9887
   29905      23.7514      49.5996
   29906      23.7362      49.2513
   29907      23.6398      48.0592
   29908      23.7125      50.5188
   29909      23.6648      47.6480
   29910      23.7500      48.8889
   29911      23.7146      49.3031
   29912      23.7693      48.3778
   29913      23.7356      48.2698
   29914      23.6032      48.0195
   29915      23.7508      49.3674
   29916      23.6933      48.4977
   29917      23.6996      33.8898
   29918      23.6633      47.9098
   29919      23.5898      33.6230
   29920      23.7468      48.4411
   29921      23.6106      47.0191
   29922      23.7391      47.6681
   29923      23.7543      47.7782
   29924      23.7025      48.4597
   29925      23.8106      50.0659
   29926      23.7562      49.8982
   29927      23.7166      49.4991
   29928      23.6775      47.6430
   29929      23.8062      47.9981
   29930      23.7396      48.0132
   29931      23.8061      47.9939
   29932      23.7675      49.2348
   29933      23.6870      47.0458
   29934      23.7512      48.6180
   29935      23.8040      49.5440
   29936      23.8158      48.4277
   29937      23.7485      48.7847
   29938      23.7820      49.1638
   29939      23.7546      48.1929
   29940      23.6693      47.9016
   29941      23.7108      47.8970
   29942      23.6785      48.4626
   29943      23.7896      48.5660
   29944      23.7777      48.4499
   29945      23.7048      49.3399
   29946      23.7082      46.9109
   29947      23.7386      47.4668
   29948      23.6860      33.3757
   29949      23.7162      33.6332
   29950      23.7558      34.0539
   29951      23.7763      34.8607
   29952      23.8197      33.8644
   29953      23.8034      34.6653
   29954      23.8533      48.9305
   29955      23.7648      47.7928
   29956      23.8132      33.4033
   29957      23.7965      33.7031
   29958      23.8541      33.3011
   29959      23.8349      33.4596
   29960      23.7927      47.4093
   29961      23.8817      33.7753
   29962      23.9072      49.1789
   29963      23.8273      34.1108
   29964      23.7650      47.7288
   29965      23.7809      48.4625
   29966      23.7622      47.7405
   29967      23.8262      47.8660
   29968      23.8765      47.8982
   29969      23.8593      48.0827
   29970      23.8015      48.1391
   29971      23.8261      48.1642
   29972      23.8184      33.7634
   29973      23.7207      47.5316
   29974      23.7752      48.2300
   29975      23.8570      48.0073
   29976      23.8001      48.6398
   29977      23.7864      48.7718
   29978      23.8044      49.2647
   29979      23.8294      48.4005
   29980      23.8412      49.0023
   29981      23.8917      49.2672
   29982      23.8866      48.4185
   29983      23.8679      49.0710
   29984      23.8861      49.4010
   29985      23.8536      49.6502
   29986      23.9525      49.7820
   29987      23.7880      48.3884
   29988      23.8754      49.0863
   29989      23.8090      47.1881
   29990      23.7577      46.7097
   29991      23.7460      47.0376
   29992      23.8172      47.3800
   29993      23.8896      48.1694
   29994      23.8949      48.2087
   29995      23.9696      48.0557
   29996      23.8901      49.3270
   29997      23.8368      47.8512
   29998      23.8094      47.6644
   29999      23.8811      48.5168
   30000      23.8189      47.7938
   30001      23.8457      48.0439
   30002      23.7610      48.0484
   30003      23.8587      49.0269
   30004      23.8810      48.0774
   30005      23.8481      48.7960
   30006      23.7751      48.8493
   30007      23.9184      51.1896
   30008      23.8928      48.8305
   30009      23.9334      49.1235
   30010      23.9164      48.6808
   30011      23.9162      50.7098
   30012      23.7366      49.1074
   30013      23.8199      48.7905
   30014      23.8107      49.5012
   30015      23.7635      48.4243
   30016      23.8118      49.2536
   30017      23.7643      49.0256
   30018      23.6771      49.6594
   30019      23.7439      48.7163
   30020      23.6852      47.9868
   30021      23.6964      49.4426
   30022      23.7125      49.2074
   30023      23.7553      51.1855
   30024      23.7041      48.3550
   30025      23.8153      50.0951
   30026      23.8420      49.8928
   30027      23.9159      49.9255
   30028      23.8871      48.9037
   30029      23.8819      48.9846
   30030      23.8936      48.2877
   30031      23.9314      34.6557
   30032      23.8466      48.4539
   30033      23.7658      33.8829
   30034      23.8589      48.0170
   30035      23.8823      48.9049
   30036      23.8087      34.5480
   30037      23.8830      47.6576
   30038      23.8453      48.0935
   30039      23.8275      48.1796
   30040      23.9516      48.0934
   30041      23.8658      48.5136
   30042      23.9201      48.5970
   30043      23.9421      49.7371
   30044      23.9582      48.6027
   30045      24.0236      49.2055
   30046      23.9904      49.3700
   30047      23.9295      48.2595
   30048      23.9008      47.9973
   30049      23.8891      47.9019
   30050      23.8304      34.4382
   30051      23.8547      48.9622
   30052      23.7938      47.7220
   30053      23.9383      49.3287
   30054      23.8729      34.4594
   30055      23.9342      35.6722
   30056      23.8269      50.3086
   30057      23.9339      49.5695
   30058      23.9338      48.0876
   30059      23.9473      50.7496
   30060      23.9053      35.2472
   30061      23.9591      35.2085
   30062      24.0458      35.7840
   30063      24.0714      35.0852
   30064      23.9957      35.0916
   30065      24.0523      49.6350
   30066      24.1028      49.8071
   30067      23.9438      49.9074
   30068      23.8215      48.0831
   30069      23.8347      49.9960
   30070      23.8758      49.4114
   30071      23.9265      50.9308
   30072      23.7774      49.8454
   30073      23.8493      49.6579
   30074      23.8392      48.5312
   30075      23.8633      48.2648
   30076      23.8846      49.1564
   30077      23.8538      48.6196
   30078      23.8760      48.7072
   30079      24.0270      49.1426
   30080      23.9276      49.2963
   30081      24.0384      48.6812
   30082      24.0154      47.8612
   30083      23.9644      47.4046
   30084      23.8522      49.2946
   30085      23.8422      48.1437
   30086      23.7691      46.6856
   30087      23.8451      46.8360
   30088      23.8896      47.0931
   30089      23.8495      47.0435
   30090      23.8536      47.8782
   30091      23.8769      47.3090
   30092      23.8999      49.2696
   30093      23.8439      47.8936
   30094      23.7920      47.9810
   30095      23.7808      47.0196
   30096      23.8040      47.4543
   30097      23.8433      48.6865
   30098      23.8027      46.8902
   30099      23.7692      47.6792
   30100      23.9030      47.6388
   30101      23.8096      48.4554
   30102      23.9493      48.9791
   30103      23.9403      50.0360
   30104      23.8939      49.3322
   30105      23.8382      49.0847
   30106      23.7947      47.2229
   30107      23.7711      48.2622
   30108      23.8424      50.1637
   30109      23.8653      50.1614
   30110      23.8234      48.4410
   30111      23.7935      49.2829
   30112      23.8350      50.2249
   30113      23.7737      50.7962
   30114      23.9009      48.8891
   30115      23.9177      49.3440
   30116      23.8469      49.1636
   30117      23.8158      48.7296
   30118      23.8958      49.0470
   30119      23.7603      48.2013
   30120      23.8379      48.7862
   30121      23.8691      49.1432
   30122      23.9263      49.3870
   30123      23.7425      48.9899
   30124      23.7500      48.4724
   30125      23.8615      48.6204
   30126      23.8188      49.0180
   30127      23.7808      47.9132
   30128      23.8383      50.5663
   30129      23.8039      49.0070
   30130      23.7116      47.1028
   30131      23.7801      33.5585
   30132      23.8145      47.7687
   30133      23.7561      48.0176
   30134      23.7328      47.1454
   30135      23.7765      48.4218
   30136      23.7024      48.2062
   30137      23.7876      49.1954
   30138      23.7394      47.9835
   30139      23.7425      48.4733
   30140      23.7649      48.7012
   30141      23.7809      49.2228
   30142      23.7049      48.2119
   30143      23.7552      48.0989
   30144      23.6580      47.7183
   30145      23.6327      48.3519
   30146      23.5961      47.2446
   30147      23.6728      48.2470
   30148      23.6416      48.0585
   30149      23.6800      47.3566
   30150      23.6042      32.8826
   30151      23.7371      33.2519
   30152      23.7125      33.6454
   30153      23.6645      46.4424
   30154      23.6122      46.5513
   30155      23.6227      47.8760
   30156      23.7639      47.2087
   30157      23.6814      47.6927
   30158      23.7894      47.5268
   30159      23.7533      47.2635
   30160      23.7254      47.9887
   30161      23.6861      47.2078
   30162      23.7103      48.6267
   30163      23.7477      47.8560
   30164      23.7579      34.7647
   30165      23.7777      47.9392
   30166      23.8765      48.6836
   30167      23.7532      48.4098
   30168      23.8023      48.0736
   30169      23.7370      48.3176
   30170      23.5634      45.8789
   30171      23.7406      47.6145
   30172      23.7632      47.8640
   30173      23.6742      47.5040
   30174      23.7807      48.4638
   30175      23.7677      47.8380
   30176      23.6613      47.0277
   30177      23.6452      45.9386
   30178      23.6429      46.7141
   30179      23.6827      47.1378
   30180      23.7481      47.6363
   30181      23.7350      47.4362
   30182      23.7739      47.3719
   30183      23.7087      47.4072
   30184      23.7449      47.9832
   30185      23.8465      49.1202
   30186      23.8852      49.0269
   30187      23.9233      49.0481
   30188      23.8610      48.5220
   30189      23.9108      48.6784
   30190      23.9433      49.3558
   30191      23.9144      48.8835
   30192      23.9726      48.7540
   30193      23.7674      48.0281
   30194      23.9410      48.6092
   30195      23.9365      48.0656
   30196      23.8901      47.3020
   30197      23.8680      47.9395
   30198      23.8499      48.4340
   30199      23.8222      47.6178
   30200      23.8075      48.0516
   30201      23.7949      48.2973
   30202      23.8177      48.5575
   30203      23.7355      48.5650
   30204      23.8713      48.2434
   30205      23.9292      49.5395
   30206      23.7543      49.8313
   30207      23.8699      48.4839
   30208      23.8699      49.1647
   30209      23.8795      49.5923
   30210      23.8260      49.9243
   30211      23.8695      50.6952
   30212      23.7358      48.6987
   30213      23.7141      48.9314
   30214      23.7754      49.3390
   30215      23.7979      50.2333
   30216      23.7205      48.5521
   30217      23.7374      49.1907
   30218      23.7455      48.0857
   30219      23.7664      48.6893
   30220      23.7192      49.2197
   30221      23.7549      47.9242
   30222      23.7425      47.8119
   30223      23.7022      47.1380
   30224      23.7338      47.5976
   30225      23.7489      49.2171
   30226      23.6987      48.2572
   30227      23.8022      49.2484
   30228      23.8280      48.7077
   30229      23.7712      48.2525
   30230      23.7739      49.5684
   30231      23.8835      50.1979
   30232      23.8685      49.8734
   30233      23.7172      48.0681
   30234      23.8141      48.0058
   30235      23.8732      49.5155
   30236      23.8760      49.7650
   30237      23.9037      51.0416
   30238      23.8999      50.8842
   30239      23.8717      48.8948
   30240      23.8090      48.7000
   30241      23.6993      49.3413
