#Frame            RoG     RoG[Max]
   41610      23.2921      43.4110
   41611      23.4541      43.7364
   41612      23.4620      43.4243
   41613      23.4491      43.8960
   41614      23.3930      43.3367
   41615      23.4755      44.2643
   41616      23.4743      43.2726
   41617      23.5101      43.3261
   41618      23.5578      43.3150
   41619      23.5307      43.1664
   41620      23.5281      43.6239
   41621      23.5323      44.1483
   41622      23.4582      44.5058
   41623      23.5700      44.3258
   41624      23.4238      43.6070
   41625      23.3554      44.1198
   41626      23.4278      44.1209
   41627      23.4616      44.7652
   41628      23.3936      43.3374
   41629      23.4810      43.9806
   41630      23.4074      43.2857
   41631      23.4132      43.9627
   41632      23.3967      43.8134
   41633      23.4310      43.9231
   41634      23.3915      43.7515
   41635      23.4135      43.3890
   41636      23.3577      43.1684
   41637      23.3945      43.4657
   41638      23.4004      43.7121
   41639      23.4409      43.5400
   41640      23.3620      43.8960
   41641      23.4671      43.8241
   41642      23.4697      44.0067
   41643      23.4610      44.1473
   41644      23.4722      44.4303
   41645      23.4714      43.3655
   41646      23.3678      43.5188
   41647      23.5359      43.5736
   41648      23.4636      43.6905
   41649      23.4230      43.9636
   41650      23.4516      43.5964
   41651      23.4394      43.8170
   41652      23.4007      43.0725
   41653      23.4451      43.5320
   41654      23.4204      43.9633
   41655      23.3801      43.9094
   41656      23.4379      43.8505
   41657      23.4770      43.5967
   41658      23.4265      43.0149
   41659      23.4786      44.0462
   41660      23.4746      43.8810
   41661      23.4865      43.8834
   41662      23.5030      44.1146
   41663      23.4219      43.9509
   41664      23.3856      44.3084
   41665      23.4565      44.1631
   41666      23.3577      43.9091
   41667      23.4036      43.4312
   41668      23.2537      43.3001
   41669      23.3067      42.7490
   41670      23.2905      42.2621
   41671      23.2642      42.7311
   41672      23.3508      43.1305
   41673      23.4116      43.1286
   41674      23.4436      43.5306
   41675      23.4043      43.2804
   41676      23.3692      43.6156
   41677      23.4302      43.5161
   41678      23.3574      43.2925
   41679      23.3430      43.4641
   41680      23.4015      43.8790
   41681      23.2697      43.2987
   41682      23.2730      42.5198
   41683      23.2100      42.5659
   41684      23.2892      42.6953
   41685      23.3081      42.2158
   41686      23.3083      42.5450
   41687      23.2374      42.3873
   41688      23.2763      42.3476
   41689      23.3562      42.8181
   41690      23.3174      42.6875
   41691      23.3432      43.1220
   41692      23.2993      42.7823
   41693      23.3703      43.0444
   41694      23.4342      43.0440
   41695      23.3686      43.4296
   41696      23.3720      43.2586
   41697      23.3316      42.5912
   41698      23.3295      42.8262
   41699      23.3100      42.7282
   41700      23.3283      42.8402
   41701      23.2913      42.8151
   41702      23.3450      42.7832
   41703      23.2257      42.3813
   41704      23.2543      42.4836
   41705      23.2622      42.4499
   41706      23.2598      42.7161
   41707      23.4352      42.7414
   41708      23.3449      42.9139
   41709      23.3325      42.6214
   41710      23.3819      42.9847
   41711      23.3788      43.4553
   41712      23.3376      43.2928
   41713      23.3103      43.1616
   41714      23.2813      43.1390
   41715      23.2841      42.7835
   41716      23.3717      43.6258
   41717      23.4094      43.3845
   41718      23.4031      43.1364
   41719      23.2513      42.9381
   41720      23.3347      42.7801
   41721      23.3471      42.8609
   41722      23.3103      42.8978
   41723      23.3875      42.7046
   41724      23.3987      42.2681
   41725      23.3861      42.6089
   41726      23.3693      43.1111
   41727      23.5387      43.1502
   41728      23.4800      42.5746
   41729      23.4669      43.0189
   41730      23.3689      42.8190
   41731      23.3657      42.7258
   41732      23.5179      42.9092
   41733      23.5027      43.1279
   41734      23.3665      43.1125
   41735      23.3050      42.9408
   41736      23.3217      42.8750
   41737      23.4020      42.6525
   41738      23.3939      42.7627
   41739      23.2852      42.9830
   41740      23.3263      43.6538
   41741      23.3701      43.4174
   41742      23.4152      43.0208
   41743      23.3915      42.7968
   41744      23.5211      43.1401
   41745      23.3352      43.5384
   41746      23.3212      42.9594
   41747      23.3627      43.3363
   41748      23.2973      43.3812
   41749      23.3512      43.7392
   41750      23.4269      43.2811
   41751      23.4390      43.3203
   41752      23.4563      43.7622
   41753      23.4266      43.2563
   41754      23.5227      43.5300
   41755      23.4405      43.2675
   41756      23.3739      43.7493
   41757      23.3748      43.0352
   41758      23.4663      44.1860
   41759      23.3750      43.4052
   41760      23.4388      43.2686
   41761      23.4570      43.1373
   41762      23.4521      43.7946
   41763      23.3794      43.1368
   41764      23.3071      43.2632
   41765      23.3360      43.2478
   41766      23.3801      43.4583
   41767      23.3797      43.0387
   41768      23.3435      43.1817
   41769      23.3874      43.0587
   41770      23.3173      43.4278
   41771      23.3479      43.7158
   41772      23.3200      43.3171
   41773      23.2792      43.6118
   41774      23.3719      43.6446
   41775      23.2941      43.1460
   41776      23.3072      43.1695
   41777      23.3336      43.1769
   41778      23.2909      43.1644
   41779      23.3083      43.4574
   41780      23.3957      43.3173
   41781      23.3797      43.6226
   41782      23.3686      43.5626
   41783      23.3775      43.4392
   41784      23.3209      42.9947
   41785      23.3026      43.3356
   41786      23.3406      42.8657
   41787      23.2892      42.9590
   41788      23.3070      42.9189
   41789      23.3606      43.3923
   41790      23.3787      42.9267
   41791      23.4247      42.9332
   41792      23.3266      42.7681
   41793      23.3883      43.1552
   41794      23.3316      43.4089
   41795      23.4293      43.5203
   41796      23.3150      43.0066
   41797      23.4077      43.0249
   41798      23.4035      43.6137
   41799      23.3500      43.3766
   41800      23.3014      42.8189
   41801      23.3318      42.7500
   41802      23.2970      42.4453
   41803      23.3551      42.6239
   41804      23.3490      43.1067
   41805      23.3337      43.3430
   41806      23.4154      42.7840
   41807      23.3626      42.9466
   41808      23.3609      43.5046
   41809      23.3141      42.5324
   41810      23.3991      42.8850
   41811      23.3130      42.4905
   41812      23.3286      42.2494
   41813      23.3510      42.9981
   41814      23.2617      42.2924
   41815      23.3673      42.3476
   41816      23.3147      42.8223
   41817      23.3371      42.6402
   41818      23.3016      42.7339
   41819      23.3242      42.7271
   41820      23.2533      42.8312
   41821      23.3308      42.2101
   41822      23.4050      42.6555
   41823      23.3484      42.4580
   41824      23.3263      42.7665
   41825      23.3304      42.9520
   41826      23.3395      42.6614
   41827      23.3801      42.5747
   41828      23.3593      42.7148
   41829      23.3727      43.0387
   41830      23.4321      42.5930
   41831      23.3797      43.0945
   41832      23.4006      43.0339
   41833      23.3509      43.2779
   41834      23.3591      42.7544
   41835      23.4026      42.9289
   41836      23.2885      43.1796
   41837      23.2973      43.4850
   41838      23.3228      43.0814
   41839      23.3130      42.4577
   41840      23.3446      42.6489
   41841      23.3834      42.4774
   41842      23.2894      42.7346
   41843      23.3060      43.0029
   41844      23.3471      43.5331
   41845      23.3852      43.1649
   41846      23.3416      43.0024
   41847      23.3608      43.1775
   41848      23.3625      44.1090
   41849      23.3260      43.5520
   41850      23.3307      43.1541
   41851      23.4191      43.7788
   41852      23.4310      44.2292
   41853      23.4950      43.8218
   41854      23.4477      43.2733
   41855      23.4355      43.0787
   41856      23.4384      43.1487
   41857      23.4356      43.0904
   41858      23.5304      43.0502
   41859      23.4751      43.3095
   41860      23.3699      43.4553
   41861      23.4007      42.9560
   41862      23.4521      43.5669
   41863      23.4105      43.5401
   41864      23.3055      42.9901
   41865      23.3909      42.8499
   41866      23.3246      42.9391
   41867      23.4099      42.8780
   41868      23.4167      43.4334
   41869      23.3211      42.8829
   41870      23.4251      43.6343
   41871      23.3835      43.5270
   41872      23.4230      43.1194
   41873      23.4333      42.9616
   41874      23.4261      43.8912
   41875      23.4232      43.6606
   41876      23.4355      43.7600
   41877      23.4411      43.7541
   41878      23.4680      43.0544
   41879      23.4530      43.5202
   41880      23.4857      43.8778
   41881      23.3921      43.5673
   41882      23.3992      43.0931
   41883      23.4805      43.4440
   41884      23.4698      43.6392
   41885      23.4059      43.3918
   41886      23.4240      42.8492
   41887      23.3842      42.8558
   41888      23.4119      42.5455
   41889      23.4534      42.6376
   41890      23.4438      43.0922
   41891      23.4845      43.2203
   41892      23.4640      43.2375
   41893      23.3677      42.9459
   41894      23.4442      43.0541
   41895      23.4302      43.4655
   41896      23.3950      43.2975
   41897      23.3335      43.3939
   41898      23.3182      43.3484
   41899      23.3757      44.1021
   41900      23.3439      43.9654
   41901      23.3824      43.3291
   41902      23.4381      43.7134
   41903      23.3704      44.0061
   41904      23.3306      43.5906
   41905      23.3150      43.3697
   41906      23.3062      43.3120
   41907      23.3643      44.1862
   41908      23.4494      44.0325
   41909      23.3950      43.6787
   41910      23.4207      44.1359
   41911      23.3396      44.0935
   41912      23.2770      44.3484
   41913      23.3983      44.6594
   41914      23.4084      44.4586
   41915      23.4104      44.1471
   41916      23.3814      44.6410
   41917      23.3579      43.8475
   41918      23.4100      44.1065
   41919      23.4562      43.5600
   41920      23.5011      44.0936
   41921      23.3850      44.0782
   41922      23.4201      43.9614
   41923      23.4392      43.7194
   41924      23.4546      43.7968
   41925      23.4691      43.7742
   41926      23.3504      43.4888
   41927      23.4334      43.5296
   41928      23.4544      43.5735
   41929      23.4037      43.1570
   41930      23.4943      43.3132
   41931      23.3986      43.4106
   41932      23.3977      43.7212
   41933      23.4069      43.2608
   41934      23.3644      43.5858
   41935      23.3937      43.9389
   41936      23.4191      44.0651
   41937      23.4625      44.5311
   41938      23.3320      43.9643
   41939      23.4086      44.8385
   41940      23.4074      44.1545
   41941      23.5160      44.0781
   41942      23.4571      44.3600
   41943      23.4134      44.3691
   41944      23.4978      44.3442
   41945      23.4318      44.1149
   41946      23.4708      44.3324
   41947      23.5496      44.6297
   41948      23.5141      44.3478
   41949      23.5213      44.6331
   41950      23.5159      44.3099
   41951      23.5062      44.5087
   41952      23.5388      44.3001
   41953      23.5258      44.4464
   41954      23.5723      43.8982
   41955      23.4671      43.7877
   41956      23.4979      44.0122
   41957      23.5404      44.4990
   41958      23.4372      44.3243
   41959      23.4448      44.5025
   41960      23.4616      44.1220
   41961      23.5422      44.4910
   41962      23.4456      43.8974
   41963      23.4757      44.3400
   41964      23.5401      44.2461
   41965      23.4393      43.8579
   41966      23.5260      44.3710
   41967      23.5090      44.2422
   41968      23.4332      44.0449
   41969      23.5778      44.3495
   41970      23.5681      44.6073
   41971      23.4871      44.0613
   41972      23.5216      44.5973
   41973      23.5816      44.4408
   41974      23.5930      44.6020
   41975      23.5107      44.3330
   41976      23.5407      43.9800
   41977      23.5511      44.1556
   41978      23.5465      44.2262
   41979      23.5626      43.7072
   41980      23.5870      43.9935
   41981      23.6028      44.3873
   41982      23.6466      44.2569
   41983      23.6549      44.9591
   41984      23.5291      44.3131
   41985      23.6104      44.3396
   41986      23.4922      44.1544
   41987      23.4930      44.5716
   41988      23.5345      44.4155
   41989      23.4755      44.3223
   41990      23.4575      44.3778
   41991      23.4963      44.3648
   41992      23.4733      44.9000
   41993      23.4930      44.6900
   41994      23.3997      44.7058
   41995      23.5258      44.9065
   41996      23.5955      45.3985
   41997      23.5250      44.9155
   41998      23.5201      44.8764
   41999      23.5385      45.3831
   42000      23.6101      44.7643
   42001      23.5554      45.2835
   42002      23.6214      45.7289
   42003      23.5403      45.5200
   42004      23.6271      45.1581
   42005      23.6644      45.1154
   42006      23.5777      45.3739
   42007      23.6594      45.1447
   42008      23.6826      45.2923
   42009      23.5744      45.0572
   42010      23.5191      44.6459
   42011      23.5346      44.9409
   42012      23.5439      44.4824
   42013      23.5661      44.6370
   42014      23.7026      45.0108
   42015      23.5524      44.5493
   42016      23.5988      44.6864
   42017      23.5370      44.7603
   42018      23.6789      44.7769
   42019      23.5615      45.0610
   42020      23.5315      44.8304
   42021      23.6022      44.7357
   42022      23.5526      45.2729
   42023      23.5399      44.4350
   42024      23.6520      44.6077
   42025      23.6710      44.6692
   42026      23.6278      44.7673
   42027      23.6050      44.8180
   42028      23.6750      44.7092
   42029      23.5991      45.0264
   42030      23.4999      44.6443
   42031      23.6458      45.4215
   42032      23.5407      45.6672
   42033      23.6601      45.3352
   42034      23.6594      45.7173
   42035      23.6238      45.3563
   42036      23.6645      45.1181
   42037      23.5973      44.9533
   42038      23.6012      44.9539
   42039      23.6344      45.1935
   42040      23.5459      44.7502
   42041      23.4751      44.6467
   42042      23.5801      45.0658
   42043      23.5382      44.8280
   42044      23.5709      45.2790
   42045      23.5782      45.2289
   42046      23.5810      44.6211
   42047      23.5455      45.1995
   42048      23.4730      44.7976
   42049      23.4332      44.7959
   42050      23.4748      44.5270
   42051      23.5395      44.5877
   42052      23.5494      44.7584
   42053      23.5682      44.8958
   42054      23.5382      44.9221
   42055      23.5719      45.0897
   42056      23.5839      45.2113
   42057      23.6357      44.9883
   42058      23.5471      45.1088
   42059      23.5287      44.7943
   42060      23.4709      45.2013
   42061      23.5136      44.6294
   42062      23.4815      44.6846
   42063      23.5197      44.6699
   42064      23.6687      45.1424
   42065      23.5306      44.4943
   42066      23.5532      44.8371
   42067      23.6698      45.0518
   42068      23.6698      44.7669
   42069      23.5505      44.9527
   42070      23.6519      45.0584
   42071      23.6184      45.2445
   42072      23.5623      44.7075
   42073      23.6170      44.7846
   42074      23.5827      44.5689
   42075      23.5438      45.1680
   42076      23.5501      45.1204
   42077      23.4964      44.9823
   42078      23.5608      44.9400
   42079      23.4971      44.5999
   42080      23.5080      44.8169
   42081      23.5549      44.8993
   42082      23.5857      44.4132
   42083      23.5390      44.9771
   42084      23.6236      45.0064
   42085      23.5421      44.8428
   42086      23.5814      44.9564
   42087      23.6021      44.6386
   42088      23.5777      44.4469
   42089      23.5376      44.2045
   42090      23.4549      44.4696
   42091      23.5701      44.7589
   42092      23.5297      44.7796
   42093      23.5118      44.6456
   42094      23.5256      44.8461
   42095      23.5770      44.6268
   42096      23.5010      44.5517
   42097      23.4766      44.7380
   42098      23.5443      45.1949
   42099      23.4752      45.2719
   42100      23.5004      45.3303
   42101      23.3846      44.6219
   42102      23.3761      45.5299
   42103      23.3756      44.5924
   42104      23.4772      44.7651
   42105      23.4272      44.9918
   42106      23.4155      44.8940
   42107      23.4870      45.1020
   42108      23.4538      44.8469
   42109      23.4347      45.6858
   42110      23.4841      45.1721
   42111      23.5207      44.8528
   42112      23.4899      44.6489
   42113      23.3664      44.1987
   42114      23.4018      44.6421
   42115      23.4400      44.2882
   42116      23.4308      44.5236
   42117      23.4893      45.0519
   42118      23.4801      44.8296
   42119      23.5330      44.6328
   42120      23.4335      44.6248
   42121      23.4210      44.5817
   42122      23.5033      44.2580
   42123      23.4676      44.2716
   42124      23.3825      44.0474
   42125      23.3805      44.1715
   42126      23.4444      44.8621
   42127      23.4440      44.8405
   42128      23.4763      45.4298
   42129      23.4390      45.0597
   42130      23.5666      45.1626
   42131      23.5302      45.2344
   42132      23.5380      45.5108
   42133      23.5152      45.3617
   42134      23.4947      44.7435
   42135      23.4901      45.1354
   42136      23.5228      44.4908
   42137      23.4186      44.3502
   42138      23.4266      44.7300
   42139      23.5713      44.7940
   42140      23.5425      45.2476
   42141      23.5205      44.5572
   42142      23.4648      45.0430
   42143      23.4755      44.8220
   42144      23.5734      44.9019
   42145      23.5360      44.5690
   42146      23.4431      44.8277
   42147      23.5951      45.0252
   42148      23.6023      44.9933
   42149      23.4882      44.5517
   42150      23.6154      45.4341
   42151      23.5387      45.3802
   42152      23.4117      44.8319
   42153      23.4474      45.2795
   42154      23.4694      44.8391
   42155      23.4462      45.6052
   42156      23.4571      45.2041
   42157      23.4510      45.0989
   42158      23.3674      44.7835
   42159      23.3583      44.6127
   42160      23.4691      45.1658
   42161      23.4319      44.5498
   42162      23.4637      45.1509
   42163      23.4969      45.1422
   42164      23.4806      44.2495
   42165      23.4111      44.5133
   42166      23.4971      44.8418
   42167      23.4353      44.8748
   42168      23.4017      45.1152
   42169      23.4153      44.4121
   42170      23.4057      44.4239
   42171      23.3627      44.3964
   42172      23.3483      44.5695
   42173      23.4491      44.6121
   42174      23.4045      44.5632
   42175      23.3705      44.7454
   42176      23.3619      44.6640
   42177      23.4234      44.0175
   42178      23.4673      44.4450
   42179      23.4871      44.9939
   42180      23.4257      44.8176
   42181      23.4207      44.5967
   42182      23.3660      44.5060
   42183      23.3798      44.1512
   42184      23.3968      44.7265
   42185      23.3698      44.8497
   42186      23.3075      44.6947
   42187      23.4948      45.1676
   42188      23.3863      44.6405
   42189      23.3716      45.2197
   42190      23.3810      44.7018
   42191      23.4259      45.1613
   42192      23.4723      44.5971
   42193      23.3943      45.0438
   42194      23.4246      44.9226
   42195      23.4346      44.4017
   42196      23.3910      44.2984
   42197      23.3399      44.9220
   42198      23.2922      44.5473
   42199      23.3598      44.6266
   42200      23.3871      44.3437
   42201      23.3191      43.9159
   42202      23.4548      44.6064
   42203      23.2757      44.5691
   42204      23.3142      44.3321
   42205      23.3358      44.2530
   42206      23.3411      44.4103
   42207      23.3453      44.2812
   42208      23.3378      44.3418
   42209      23.4339      44.6454
   42210      23.2934      44.2455
   42211      23.3915      44.3678
   42212      23.3331      44.2865
   42213      23.3525      44.7893
   42214      23.3504      44.2950
   42215      23.3111      44.2711
   42216      23.3507      44.9693
   42217      23.4048      44.5988
   42218      23.4330      44.7422
   42219      23.4601      44.0464
   42220      23.4167      44.6315
   42221      23.4472      44.9100
   42222      23.4001      44.4300
   42223      23.3803      44.0363
   42224      23.4680      44.1571
   42225      23.3840      44.1688
   42226      23.4334      44.4231
   42227      23.3886      44.3530
   42228      23.4424      44.1490
   42229      23.3673      44.3815
   42230      23.3562      44.6520
   42231      23.3105      44.7441
   42232      23.4360      44.4742
   42233      23.4343      44.2778
   42234      23.3662      44.0701
   42235      23.4489      44.9967
   42236      23.4348      44.3934
   42237      23.5438      44.7502
   42238      23.4893      44.7805
   42239      23.5509      45.0182
   42240      23.5380      45.1659
   42241      23.4502      44.5671
   42242      23.4951      44.9639
   42243      23.4339      44.4961
   42244      23.4115      44.3890
   42245      23.4684      44.7121
   42246      23.4808      44.7290
   42247      23.4058      44.5191
   42248      23.4613      44.2511
   42249      23.4134      44.0544
   42250      23.5113      44.3705
   42251      23.5009      44.5704
   42252      23.4287      44.2003
   42253      23.3998      44.5802
   42254      23.4515      44.7918
   42255      23.4164      44.6122
   42256      23.3274      44.2224
   42257      23.4443      44.3029
   42258      23.4943      44.5403
   42259      23.3563      44.9040
   42260      23.3178      44.7021
   42261      23.5165      44.6518
   42262      23.4748      44.8667
   42263      23.4017      44.3601
   42264      23.3297      44.3661
   42265      23.4031      44.1102
   42266      23.3597      44.7277
   42267      23.3896      45.1374
   42268      23.3755      44.8290
   42269      23.4097      44.9079
   42270      23.4882      44.3576
   42271      23.3993      44.5858
   42272      23.3809      44.5768
   42273      23.3551      44.8803
   42274      23.4065      44.6805
   42275      23.4236      44.7329
   42276      23.4619      44.7985
   42277      23.5002      45.2028
   42278      23.4061      44.7911
   42279      23.4196      45.0068
   42280      23.4222      44.3057
   42281      23.3652      44.8765
   42282      23.3869      44.5130
   42283      23.4410      44.7432
   42284      23.4048      44.5165
   42285      23.4060      44.5434
   42286      23.4419      44.4639
   42287      23.4147      44.1694
   42288      23.3760      43.9751
   42289      23.5144      44.2205
   42290      23.3758      43.9125
   42291      23.4334      44.1532
   42292      23.4191      44.9360
   42293      23.3343      43.8111
   42294      23.4619      44.7970
   42295      23.3848      44.4038
   42296      23.4277      44.5312
   42297      23.4294      44.3869
   42298      23.3143      44.8435
   42299      23.4195      44.9229
   42300      23.3506      45.2293
   42301      23.3220      44.5748
   42302      23.3706      45.3266
   42303      23.3946      45.0562
   42304      23.4008      45.3214
   42305      23.3583      44.6871
   42306      23.4002      44.8426
   42307      23.4102      44.3911
   42308      23.3499      44.8810
   42309      23.4048      44.8491
   42310      23.3529      44.1888
   42311      23.3669      44.4997
   42312      23.4016      44.0527
   42313      23.3847      44.2511
   42314      23.3010      43.9885
   42315      23.4174      44.4307
   42316      23.3382      44.6536
   42317      23.3042      44.4913
   42318      23.3243      44.0651
   42319      23.4032      44.6768
   42320      23.3945      44.4405
   42321      23.5416      44.9579
   42322      23.4406      44.8767
   42323      23.4370      44.5954
   42324      23.4932      44.4963
   42325      23.4698      44.6131
   42326      23.4231      44.2538
   42327      23.4182      44.5183
   42328      23.4105      44.7182
   42329      23.3251      44.7444
   42330      23.3146      44.4997
   42331      23.3837      44.5289
   42332      23.3822      44.5030
   42333      23.3499      44.3316
   42334      23.4537      44.6815
   42335      23.4661      44.6655
   42336      23.3621      44.3838
   42337      23.4207      44.4546
   42338      23.3609      44.7639
   42339      23.4211      44.8462
   42340      23.4030      44.7315
   42341      23.5143      45.1973
   42342      23.3751      44.5420
   42343      23.4383      44.9851
   42344      23.4313      44.7380
   42345      23.4233      44.2246
   42346      23.4428      44.5434
   42347      23.3996      44.6202
   42348      23.4241      44.0226
   42349      23.3579      44.1724
   42350      23.3520      44.7988
   42351      23.4128      44.1838
   42352      23.4638      44.8146
   42353      23.4411      44.7133
   42354      23.4177      44.3921
   42355      23.4312      44.9616
   42356      23.3845      44.7976
   42357      23.3374      44.2249
   42358      23.4130      44.5138
   42359      23.3736      44.9232
   42360      23.3332      44.4622
   42361      23.4359      44.2112
   42362      23.2942      44.6445
   42363      23.3173      44.7485
   42364      23.3804      44.1314
   42365      23.4069      44.2580
   42366      23.3637      44.4462
   42367      23.3799      43.9838
   42368      23.3874      43.9635
   42369      23.3131      44.2612
   42370      23.3745      44.2591
   42371      23.4685      44.3387
   42372      23.4439      45.0838
   42373      23.4513      44.2515
   42374      23.4000      44.7183
   42375      23.4011      44.6102
   42376      23.4226      44.9304
   42377      23.4021      44.1297
   42378      23.3630      44.9069
   42379      23.3761      44.8827
   42380      23.4630      44.9537
   42381      23.3648      44.2951
   42382      23.4199      44.3407
   42383      23.4251      44.4899
   42384      23.3887      44.5876
   42385      23.4656      45.0847
   42386      23.4429      44.8252
   42387      23.3887      44.8362
   42388      23.3646      44.9172
   42389      23.4608      44.9462
   42390      23.4408      44.6381
   42391      23.5632      44.8840
   42392      23.4537      44.0577
   42393      23.4428      43.6591
   42394      23.5153      44.9199
   42395      23.4670      44.1596
   42396      23.2902      44.0397
   42397      23.3609      44.5170
   42398      23.2948      44.4784
   42399      23.2983      44.3531
   42400      23.4718      44.7265
   42401      23.3596      44.0025
   42402      23.3558      44.2398
   42403      23.3342      44.2600
   42404      23.3701      44.6212
   42405      23.4178      44.1459
   42406      23.4157      44.0360
   42407      23.3308      44.3853
   42408      23.3448      43.8688
   42409      23.3037      43.8250
   42410      23.4136      44.1896
   42411      23.3260      44.1035
   42412      23.3617      43.8333
   42413      23.3986      43.7700
   42414      23.3690      43.8547
   42415      23.3731      43.9212
   42416      23.3735      43.8804
   42417      23.4171      43.4125
   42418      23.3258      43.8261
   42419      23.3416      43.8908
   42420      23.3547      43.7697
   42421      23.3957      43.8348
   42422      23.4615      44.4267
   42423      23.3746      43.6395
   42424      23.4391      44.0592
   42425      23.3260      43.8527
   42426      23.2723      44.2027
   42427      23.2821      44.1589
   42428      23.3622      44.7037
   42429      23.4492      44.4749
   42430      23.3951      44.6555
   42431      23.4403      44.8977
   42432      23.4487      44.5763
   42433      23.3658      44.4003
   42434      23.3649      44.8013
   42435      23.3605      44.7352
   42436      23.3614      44.6335
   42437      23.3110      44.6897
   42438      23.3414      44.8468
   42439      23.3585      44.3298
   42440      23.3513      44.6609
   42441      23.3451      44.8118
   42442      23.4052      44.8406
   42443      23.4261      44.9444
   42444      23.3964      44.0009
   42445      23.3860      44.1438
   42446      23.4170      44.4343
   42447      23.4603      44.3704
   42448      23.3358      44.6135
   42449      23.3873      44.6391
   42450      23.3669      43.8779
   42451      23.4148      44.5690
   42452      23.3889      44.5624
   42453      23.3589      44.4561
   42454      23.3794      44.5201
   42455      23.4612      44.4760
   42456      23.4270      44.5118
   42457      23.3941      43.9636
   42458      23.3637      44.4786
   42459      23.3723      43.4764
   42460      23.3346      43.8314
   42461      23.3922      44.0864
   42462      23.3280      44.4003
   42463      23.3618      44.1607
   42464      23.2602      43.8603
   42465      23.2378      43.7941
   42466      23.3787      44.1143
   42467      23.3660      44.6013
   42468      23.4114      44.2974
   42469      23.3576      45.2237
   42470      23.4034      44.4586
   42471      23.3990      44.5102
   42472      23.3278      44.4633
   42473      23.3373      44.3896
   42474      23.3891      44.1273
   42475      23.4417      44.5563
   42476      23.3795      44.1597
   42477      23.3432      44.4029
   42478      23.4061      44.4411
   42479      23.4642      44.8766
   42480      23.4699      44.8934
   42481      23.2954      44.3883
   42482      23.3121      44.4965
   42483      23.3478      44.7085
   42484      23.2761      44.8037
   42485      23.2916      44.6796
   42486      23.3925      44.0922
   42487      23.3851      44.1801
   42488      23.3499      44.2694
   42489      23.4221      44.4436
   42490      23.3075      43.6284
   42491      23.2368      44.3286
   42492      23.4024      44.7186
   42493      23.4392      44.4744
   42494      23.4474      44.4189
   42495      23.4157      44.4321
   42496      23.4114      45.1754
   42497      23.4366      44.1317
   42498      23.4558      44.9825
   42499      23.3921      44.7069
   42500      23.4693      44.8154
   42501      23.3780      44.6005
   42502      23.3554      44.4712
   42503      23.4479      44.6015
   42504      23.4415      44.6319
   42505      23.3943      44.5633
   42506      23.4496      44.7685
   42507      23.3784      44.6070
   42508      23.4128      43.8668
   42509      23.4736      43.9643
   42510      23.4036      44.2390
   42511      23.3998      43.9889
   42512      23.4882      44.7080
   42513      23.4238      44.4586
   42514      23.5133      44.8615
   42515      23.4228      44.9242
   42516      23.4113      44.7000
   42517      23.3988      45.0120
   42518      23.3425      44.5717
   42519      23.4054      44.1679
   42520      23.3393      44.5475
   42521      23.3829      44.7814
   42522      23.3998      45.0688
   42523      23.3695      44.5108
   42524      23.4174      44.7400
   42525      23.4160      44.7209
   42526      23.4793      45.1892
   42527      23.3825      44.9714
   42528      23.3355      44.8860
   42529      23.3600      44.7209
   42530      23.3135      44.7354
   42531      23.4324      45.1742
   42532      23.4151      45.1263
   42533      23.3240      44.6380
   42534      23.3430      44.6008
   42535      23.3701      45.1754
   42536      23.3947      44.9613
   42537      23.4284      44.9082
   42538      23.4491      44.5473
   42539      23.4435      44.4023
   42540      23.4852      44.3940
   42541      23.4671      45.1569
   42542      23.4819      44.5064
   42543      23.4032      44.6654
   42544      23.4751      44.8125
   42545      23.4403      44.7854
   42546      23.3841      44.3510
   42547      23.4880      44.5690
   42548      23.3597      44.5383
   42549      23.4009      44.7204
   42550      23.4612      44.7065
   42551      23.3758      45.1784
   42552      23.4052      44.5333
   42553      23.4347      44.1500
   42554      23.2872      44.5261
   42555      23.3118      43.9000
   42556      23.3209      44.1605
   42557      23.3734      44.3392
   42558      23.3749      44.2162
   42559      23.4412      44.6876
   42560      23.3792      44.1941
   42561      23.3976      44.3349
   42562      23.3793      44.6272
   42563      23.3036      44.5007
   42564      23.4122      44.9657
   42565      23.2529      44.7237
   42566      23.3813      44.8911
   42567      23.3397      44.5766
   42568      23.4846      45.0438
   42569      23.3648      45.1351
   42570      23.3979      44.5885
   42571      23.3250      45.0322
   42572      23.3577      44.7650
   42573      23.3855      44.9975
   42574      23.3006      44.1822
   42575      23.2948      44.7245
   42576      23.2865      44.2866
   42577      23.3380      44.5158
   42578      23.3330      44.6950
   42579      23.2872      44.4786
   42580      23.4048      44.8375
   42581      23.3113      44.6463
   42582      23.3483      44.3623
   42583      23.3773      44.7783
   42584      23.4174      45.0654
   42585      23.3644      45.1542
   42586      23.3702      45.2011
   42587      23.3117      44.5331
   42588      23.4074      44.5220
   42589      23.4419      44.9290
   42590      23.3781      45.2665
   42591      23.3725      45.1708
   42592      23.3409      45.3076
   42593      23.3453      44.8100
   42594      23.3337      45.3753
   42595      23.3049      45.5751
   42596      23.3722      44.8667
   42597      23.3395      44.6840
   42598      23.4137      44.9362
   42599      23.3964      44.9997
   42600      23.4220      45.0166
   42601      23.4378      45.1148
   42602      23.3107      44.5450
   42603      23.2945      44.4715
   42604      23.3117      44.4189
   42605      23.3330      44.4786
   42606      23.2932      44.2904
   42607      23.3750      44.9289
